ID,Danceability,Energy,Key,Loudness,Mode,Speechiness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Time Signature,Popularity,Class
2fQxE0jVrjNMT9oJAXtSJR,0.758,0.554,7,-4.567,1,0.0341,0,0.0418,0.783,126.986,231840,4,69,0
4tERsdVCLtLtrGdFBf9DGC,0.715,0.742,0,-4.331,1,0.0347,2.47E-05,0.364,0.322,106.971,230880,4,73,0
4r6eNCsrZnQWJzzvFh4nlg,0.638,0.832,8,-5.039,1,0.049,0,0.113,0.648,124.071,227893,4,62,0
6lDo13SSgTv0WbyUQKgnjk,0.736,0.879,9,-3.782,0,0.0696,0.000736,0.233,0.757,107.976,166138,4,55,0
3B7udSGy2PfgoCniMSb523,0.581,0.0549,10,-20.514,0,0.0397,0,0.0718,0.234,152.037,300840,4,77,1
3ge54HUrk1ht3EX5SMhIzZ,0.471,0.802,1,-3.599,0,0.27,1.45E-06,0.702,0.653,88.615,213507,4,35,0
0YammaEkYSeo9vQYZ1OwS6,0.703,0.66,10,-5.119,0,0.123,0,0.192,0.79,95.031,198947,4,89,1
2bjwRfXMk4uRgOD9IBYl9h,0.924,0.444,1,-8.227,1,0.243,0,0.26,0.314,136.088,236615,4,77,1
32lgtADX2cB9I4KFs1Y1py,0.518,0.676,8,-6.373,0,0.0744,3.62E-05,0.189,0.197,173.998,220307,4,52,0
29gsi1zZrZxdStACmTQB0Z,0.709,0.589,8,-7.776,0,0.0433,0,0.0585,0.58,133.922,278067,3,70,0
7s0lDK7y3XLmI7tcsRAbW0,0.558,0.924,9,-4.341,0,0.064,3.32E-06,0.537,0.567,151.99,186827,4,70,0
6y6jbcPG4Yn3Du4moXaenr,0.63,0.5,1,-8.755,0,0.0611,4.04E-05,0.114,0.315,144.871,245172,4,80,1
4dVpf9jZjcORqGTLUaeYj9,0.797,0.844,11,-5.482,1,0.275,0,0.087,0.52,170.142,173600,4,82,1
1N7YeVU0ZwAFbOhwM61ef6,0.578,0.694,5,-5.351,1,0.0706,0,0.102,0.268,129.921,220850,4,71,0
7t2bFihaDvhIrd2gn2CWJO,0.805,0.33,1,-8.712,0,0.1,0,0.105,0.211,121.97,242983,4,79,1
5W4vPDfwFNQqt7frRjL41t,0.709,0.698,1,-5.181,1,0.0788,0,0.272,0.754,143.949,182947,4,64,0
4ofwffwvvnbSkrMSCKQDaC,0.672,0.735,5,-4.733,1,0.0457,0,0.242,0.754,115.741,201287,4,88,1
